TUCASEID,TEAGE,TESEX,num_children,year,TUDIARYDAY,TUDIARYDATE,employed,annual_income,child_care_duration,household_task_duration,GESTFIPS,GTMETSTA,race,income_level
20100112091618,53,1,2,2010,5,2010-01-21,1,2080000.0,5.916079783099616,7.745966692414834,51,1,Asian,3.0
20100112091620,41,2,2,2010,1,2010-01-17,1,2249988.0,3.1622776601683795,22.24859546128699,12,1,White,3.0
20100112091622,38,1,2,2010,1,2010-01-10,1,1560000.0,0.0,0.0,45,2,Black,2.0
20100112091623,48,1,2,2010,5,2010-01-21,1,2080000.0,5.477225575051661,10.954451150103322,29,1,White,2.0
20100112091628,50,2,1,2010,7,2010-01-30,0,0.0,0.0,14.38749456993816,35,1,White,2.0
20100112091649,35,1,1,2010,5,2010-01-14,1,1157000.0,0.0,3.1622776601683795,5,2,Other,2.0
20100112091654,39,1,2,2010,1,2010-01-17,1,2999984.0,16.1245154965971,13.96424004376894,54,1,White,3.0
20100112091668,31,2,2,2010,2,2010-01-18,0,0.0,12.649110640673518,17.88854381999832,48,1,White,2.0
20100112091674,26,2,4,2010,1,2010-01-31,0,0.0,20.493901531919196,17.175564037317667,17,1,White,4.0
20100112091685,56,1,2,2010,1,2010-01-31,1,1999998.0,3.872983346207417,26.814175355583846,27,1,White,4.0
20100112091689,31,2,1,2010,1,2010-01-24,0,0.0,18.439088914585774,5.477225575051661,21,2,White,3.0
20100112091691,37,2,1,2010,1,2010-01-10,1,1348100.0,0.0,11.61895003862225,26,1,White,3.0
20100112091698,36,2,1,2010,3,2010-01-19,1,717600.0,14.966629547095765,10.488088481701515,34,1,White,3.0
20100112091705,50,1,1,2010,7,2010-01-23,1,5200000.0,0.0,10.954451150103322,45,1,Black,3.0
20100112091706,53,2,1,2010,7,2010-01-23,0,0.0,7.745966692414834,20.952326839756964,47,1,White,
20100112091712,46,1,1,2010,6,2010-01-22,1,1627938.0,0.0,7.0710678118654755,26,1,White,
20100112091718,42,2,2,2010,1,2010-01-24,1,299988.0,17.320508075688775,0.0,12,1,Asian,2.0
20100112091721,52,1,1,2010,1,2010-01-03,1,4999982.0,2.23606797749979,17.320508075688775,17,1,White,4.0
20100112091728,36,2,2,2010,1,2010-01-17,1,1799980.0,4.47213595499958,9.746794344808963,51,1,White,3.0
20100112091747,45,1,2,2010,5,2010-01-14,1,7499986.0,0.0,3.872983346207417,21,1,White,5.0
20100112091759,43,2,1,2010,2,2010-01-18,0,0.0,7.745966692414834,7.745966692414834,4,1,White,1.0
20100112091763,28,1,3,2010,7,2010-01-16,1,3120000.0,10.954451150103322,10.488088481701515,48,1,White,3.0
20100112091772,44,1,2,2010,5,2010-01-21,1,,13.416407864998739,5.0,18,1,White,3.0
20100112091775,38,1,1,2010,4,2010-01-20,1,1999998.0,7.810249675906654,10.246950765959598,45,1,White,3.0
20100112091779,34,1,2,2010,4,2010-01-20,1,,13.416407864998739,3.872983346207417,41,1,White,3.0
20100112091782,32,1,4,2010,4,2010-01-13,1,,0.0,3.4641016151377544,36,1,White,1.0
20100112091792,52,1,2,2010,1,2010-01-10,1,7499986.0,14.832396974191326,8.660254037844387,42,1,White,5.0
20100112091793,48,1,1,2010,1,2010-01-10,1,,0.0,5.477225575051661,35,2,White,1.0
20100112091801,37,1,5,2010,7,2010-01-23,1,2249988.0,16.431676725154983,9.486832980505138,37,1,White,2.0
20100112091804,43,2,3,2010,1,2010-01-10,1,2925000.0,0.0,21.213203435596427,25,1,White,3.0
20100112091822,32,1,2,2010,1,2010-01-03,1,3524976.0,15.652475842498529,12.84523257866513,29,1,White,3.0
20100112091831,49,1,1,2010,6,2010-01-15,1,5200000.0,0.0,0.0,36,1,White,4.0
20100112091833,37,1,3,2010,2,2010-01-25,1,,0.0,3.1622776601683795,6,1,White,3.0
20100112091834,31,1,2,2010,7,2010-01-09,1,3900000.0,5.477225575051661,16.431676725154983,25,1,White,3.0
20100112091839,35,2,2,2010,7,2010-01-23,1,629200.0,5.477225575051661,8.660254037844387,17,1,White,3.0
20100112091855,29,1,2,2010,4,2010-01-20,0,0.0,26.832815729997478,0.0,27,1,White,3.0
20100112091857,44,1,1,2010,2,2010-01-04,0,0.0,12.24744871391589,10.488088481701515,51,1,White,3.0
20100112091867,40,2,1,2010,4,2010-01-13,1,3399994.0,8.06225774829855,4.47213595499958,12,1,White,4.0
20100112091872,44,1,2,2010,6,2010-01-15,1,1999400.0,5.477225575051661,7.745966692414834,39,1,White,
20100112091892,32,1,1,2010,3,2010-01-19,1,7499986.0,8.660254037844387,0.0,36,1,White,5.0
20100112091896,33,2,1,2010,3,2010-01-19,1,3250000.0,13.416407864998739,2.23606797749979,6,1,White,5.0
20100112091900,28,1,6,2010,7,2010-01-09,0,0.0,7.810249675906654,9.486832980505138,8,3,White,1.0
20100112091907,45,2,2,2010,1,2010-01-24,1,,0.0,19.364916731037084,24,1,White,5.0
20100112091913,36,2,2,2010,4,2010-01-06,0,0.0,11.661903789690601,15.198684153570664,37,1,White,3.0
20100112091917,42,1,2,2010,1,2010-01-10,1,6749990.0,7.745966692414834,9.486832980505138,25,1,White,5.0
20100112091922,36,2,1,2010,6,2010-01-15,0,0.0,12.041594578792296,12.84523257866513,24,1,White,4.0
20100112091923,28,2,1,2010,5,2010-01-21,1,749996.0,7.745966692414834,15.811388300841896,24,1,White,3.0
20100112091926,35,1,1,2010,6,2010-01-22,1,780000.0,13.96424004376894,4.47213595499958,51,1,White,3.0
20100112091929,59,1,1,2010,1,2010-01-17,0,0.0,0.0,10.954451150103322,39,1,White,3.0
20100112091930,38,2,2,2010,4,2010-01-20,0,0.0,11.135528725660043,10.954451150103322,6,1,Asian,5.0
20100112091933,38,1,4,2010,2,2010-01-04,1,7499986.0,4.47213595499958,0.0,6,1,White,5.0
20100112091949,40,1,1,2010,7,2010-01-23,1,1649986.0,0.0,6.708203932499369,13,1,White,
20100112091960,42,2,2,2010,6,2010-01-22,0,0.0,15.491933384829668,6.708203932499369,39,2,White,
20100112091966,44,1,2,2010,1,2010-01-03,1,,12.24744871391589,21.6794833886788,53,1,White,3.0
20100112091967,31,1,3,2010,1,2010-01-17,1,2399982.0,15.329709716755891,10.0,49,1,White,3.0
20100112091981,40,1,1,2010,6,2010-01-22,1,4499976.0,0.0,0.0,48,1,White,5.0
20100112091986,51,1,1,2010,1,2010-01-31,1,3849976.0,0.0,0.0,13,2,White,4.0
20100112092013,35,1,1,2010,2,2010-01-25,1,1924000.0,5.744562646538029,6.244997998398398,37,1,White,3.0
20100112092021,45,2,1,2010,7,2010-01-23,1,3055000.0,7.745966692414834,15.165750888103101,36,1,White,4.0
20100112092028,35,2,2,2010,3,2010-01-05,1,1716000.0,11.40175425099138,12.84523257866513,26,1,White,3.0
20100112092038,35,1,2,2010,3,2010-01-19,1,3839992.0,7.54983443527075,1.7320508075688772,53,1,White,3.0
20100112092046,67,1,1,2010,7,2010-01-16,0,0.0,0.0,10.0,27,2,White,2.0
20100112092053,49,2,2,2010,3,2010-01-05,1,2145000.0,0.0,7.745966692414834,24,1,White,5.0
20100112092055,27,2,2,2010,3,2010-01-19,1,1079988.0,9.746794344808963,10.862780491200215,46,2,White,3.0
20100112092061,34,2,3,2010,1,2010-01-03,1,3348800.0,3.1622776601683795,13.416407864998739,30,1,White,3.0
20100112092067,40,1,2,2010,1,2010-01-03,1,4160000.0,10.723805294763608,12.449899597988733,42,2,White,4.0
20100112092072,44,1,3,2010,1,2010-01-03,1,7499986.0,0.0,15.491933384829668,55,2,White,5.0
20100112092085,32,2,2,2010,7,2010-01-09,0,0.0,11.180339887498949,9.746794344808963,48,1,White,2.0
20100112092100,41,1,2,2010,2,2010-01-18,1,3999996.0,7.745966692414834,5.477225575051661,36,1,Black,4.0
20100112092102,46,2,2,2010,1,2010-01-03,1,2262000.0,10.954451150103322,8.06225774829855,39,2,White,
20100112092116,23,2,2,2010,4,2010-01-13,1,678600.0,6.708203932499369,8.660254037844387,51,2,White,2.0
20100112092122,51,2,2,2010,7,2010-01-23,1,7499986.0,5.656854249492381,21.863211109075447,6,1,White,5.0
20100112092126,40,2,4,2010,6,2010-01-01,0,0.0,5.477225575051661,7.745966692414834,48,1,White,4.0
20100112092127,48,2,2,2010,1,2010-01-03,0,0.0,9.486832980505138,18.57417562100671,36,1,White,5.0
20100112092128,52,1,3,2010,7,2010-01-30,1,,0.0,0.0,55,1,White,3.0
20100112092129,40,2,2,2010,7,2010-01-30,0,0.0,18.16590212458495,14.491376746189438,4,1,White,4.0
20100112092131,25,1,2,2010,2,2010-01-18,1,650000.0,0.0,0.0,48,1,White,1.0
20100112092137,28,1,4,2010,3,2010-01-12,1,599976.0,0.0,7.745966692414834,6,1,White,1.0
20100112092155,35,2,4,2010,3,2010-01-12,1,1137500.0,7.0710678118654755,9.486832980505138,48,1,White,3.0
20100112092156,43,2,2,2010,1,2010-01-03,1,647998.0,0.0,15.491933384829668,48,2,White,2.0
20100112092186,46,2,3,2010,3,2010-01-12,0,0.0,17.26267650163207,15.652475842498529,36,1,White,4.0
20100112092193,26,2,1,2010,4,2010-01-06,1,288886.0,19.364916731037084,13.784048752090222,9,1,Multiracial,2.0
20100112092203,47,2,5,2010,4,2010-01-20,1,,17.88854381999832,0.0,55,2,White,4.0
20100112092209,27,2,2,2010,7,2010-01-16,1,1820000.0,0.0,7.745966692414834,47,1,White,3.0
20100112092242,43,2,2,2010,1,2010-01-10,1,2265900.0,9.746794344808963,20.73644135332772,54,2,White,3.0
20100112092247,48,1,2,2010,6,2010-01-29,1,3099200.0,0.0,0.0,13,1,Black,3.0
20100112092254,44,1,2,2010,5,2010-01-07,1,4499976.0,0.0,4.123105625617661,39,1,White,3.0
20100112092266,53,1,2,2010,7,2010-01-09,1,3749980.0,9.486832980505138,14.491376746189438,32,1,White,3.0
20100112092276,35,1,2,2010,1,2010-01-03,1,3120000.0,0.0,0.0,37,2,White,3.0
20100112092279,40,2,3,2010,2,2010-01-11,1,2600000.0,12.884098726725126,7.745966692414834,39,2,White,4.0
20100112092281,32,2,2,2010,7,2010-01-23,1,1105000.0,7.745966692414834,10.246950765959598,12,1,White,4.0
20100112092286,54,1,2,2010,1,2010-01-24,1,1060800.0,14.491376746189438,5.0,9,1,White,3.0
20100112092299,34,1,2,2010,1,2010-01-24,1,2399982.0,7.0710678118654755,10.770329614269007,21,1,Black,3.0
20100112092301,25,2,3,2010,5,2010-01-21,0,0.0,25.495097567963924,8.06225774829855,8,1,White,2.0
20100112092305,34,1,2,2010,6,2010-01-29,1,2299986.0,7.745966692414834,0.0,18,1,White,3.0
20100112092308,44,1,1,2010,4,2010-01-20,1,2999984.0,9.486832980505138,0.0,54,1,White,
20100112092327,31,2,2,2010,2,2010-01-11,1,1950000.0,15.329709716755891,5.477225575051661,18,1,White,3.0
20100112092333,28,2,1,2010,5,2010-01-07,0,0.0,0.0,10.954451150103322,6,1,White,2.0
20100112092338,33,1,4,2010,2,2010-01-04,0,0.0,10.954451150103322,10.04987562112089,26,1,White,2.0
20100112092341,32,1,2,2010,7,2010-01-02,1,2600000.0,21.587033144922902,5.477225575051661,51,1,White,3.0
20100112092344,43,2,2,2010,6,2010-01-29,1,,12.12435565298214,18.708286933869708,45,1,Asian,4.0
20100112092345,48,2,2,2010,7,2010-01-23,0,0.0,8.48528137423857,8.660254037844387,17,1,White,3.0
20100112092348,37,2,3,2010,1,2010-01-17,1,3749980.0,5.0,13.490737563232042,36,1,White,2.0
20100112092350,36,1,2,2010,7,2010-01-23,1,2849990.0,17.320508075688775,10.954451150103322,47,1,White,3.0
20100112092362,41,2,2,2010,3,2010-01-26,1,1222000.0,5.477225575051661,11.832159566199232,4,1,White,3.0
20100112092364,47,2,4,2010,7,2010-01-02,0,0.0,17.320508075688775,15.329709716755891,39,2,White,3.0
20100112092367,43,2,2,2010,7,2010-01-09,1,1070160.0,5.916079783099616,7.745966692414834,13,1,White,
20100112092403,42,2,2,2010,1,2010-01-03,1,2745600.0,5.830951894845301,14.0,48,1,White,3.0
20100112092412,31,1,2,2010,1,2010-01-17,1,3624998.0,22.47220505424423,5.477225575051661,27,1,White,5.0
20100112092426,42,1,3,2010,6,2010-01-22,1,,0.0,0.0,53,1,White,5.0
20100112092430,40,2,1,2010,7,2010-01-16,0,0.0,18.547236990991408,16.431676725154983,12,1,White,2.0
20100112092443,51,1,2,2010,4,2010-01-27,1,,7.745966692414834,0.0,36,1,White,4.0
20100112092456,33,2,2,2010,1,2010-01-24,1,3999996.0,11.180339887498949,16.881943016134134,48,1,White,5.0
20100112092461,35,1,4,2010,6,2010-01-08,1,1799980.0,14.142135623730951,4.47213595499958,41,1,White,2.0
20100112092466,42,1,1,2010,2,2010-01-25,1,,5.477225575051661,10.723805294763608,42,2,White,2.0
20100112092468,36,2,1,2010,1,2010-01-10,1,,0.0,7.416198487095663,41,1,White,3.0
20100112092486,54,1,3,2010,6,2010-01-15,1,7499986.0,0.0,9.486832980505138,6,1,White,4.0
20100112092491,39,2,2,2010,1,2010-01-17,1,3699982.0,26.210684844162312,13.0,48,1,White,4.0
20100112092509,34,1,2,2010,1,2010-01-03,1,3749980.0,5.5677643628300215,12.489995996796797,37,1,White,4.0
20100112092525,46,1,1,2010,7,2010-01-30,1,2749994.0,13.038404810405298,0.0,28,1,White,4.0
20100201100036,42,2,2,2010,4,2010-02-10,1,,9.643650760992955,13.416407864998739,36,1,Black,2.0
20100201100105,32,2,3,2010,3,2010-02-16,1,832000.0,12.449899597988733,23.83275057562597,40,2,White,2.0
20100201100114,34,1,1,2010,3,2010-02-02,1,1040000.0,5.916079783099616,5.0,13,1,Asian,1.0
20100201100121,51,2,2,2010,4,2010-02-17,1,1237600.0,7.745966692414834,15.491933384829668,42,1,White,
20100201100128,38,1,2,2010,4,2010-02-03,1,2808000.0,7.211102550927978,0.0,37,1,White,3.0
20100201100142,46,2,1,2010,7,2010-02-13,1,936000.0,5.477225575051661,12.449899597988733,24,1,White,2.0
20100201100171,21,1,2,2010,5,2010-02-04,0,0.0,10.488088481701515,7.483314773547883,8,1,White,1.0
20100201100514,34,1,4,2010,2,2010-02-01,1,1248000.0,8.831760866327848,0.0,48,1,White,2.0
20100201100522,29,2,3,2010,5,2010-02-04,1,,18.303005217723125,12.649110640673518,16,2,White,2.0
20100201100531,35,2,3,2010,6,2010-02-19,1,7499986.0,0.0,0.0,26,1,White,5.0
20100201100542,35,2,6,2010,7,2010-02-13,0,0.0,16.73320053068151,7.745966692414834,1,2,White,1.0
20100201100545,43,2,3,2010,7,2010-02-13,0,0.0,10.954451150103322,10.723805294763608,6,1,Black,3.0
20100201100546,25,2,3,2010,4,2010-02-17,0,0.0,12.84523257866513,8.48528137423857,17,1,White,
20100201100549,39,1,1,2010,2,2010-02-01,1,913900.0,4.47213595499958,0.0,21,2,White,
20100201100551,38,1,3,2010,1,2010-02-07,1,2210000.0,12.84523257866513,7.745966692414834,13,1,White,3.0
20100201100573,55,1,2,2010,1,2010-02-07,1,,3.1622776601683795,11.832159566199232,51,1,White,5.0
20100201100575,31,1,3,2010,1,2010-02-28,1,4160000.0,8.660254037844387,13.601470508735444,48,1,White,3.0
20100201100577,34,2,1,2010,7,2010-02-20,1,1761760.0,8.366600265340756,4.47213595499958,54,2,White,
20100201100627,27,1,1,2010,1,2010-02-07,1,606840.0,0.0,10.954451150103322,6,1,White,2.0
20100201100628,47,1,1,2010,1,2010-02-07,1,7499986.0,0.0,12.449899597988733,47,1,White,5.0
20100201100633,40,1,2,2010,1,2010-02-28,1,2363400.0,4.47213595499958,12.529964086141668,37,2,White,5.0
20100201100637,44,1,1,2010,1,2010-02-28,1,3328000.0,2.23606797749979,13.416407864998739,29,1,White,3.0
20100201100653,53,2,1,2010,4,2010-02-10,1,3499990.0,0.0,6.708203932499369,8,3,White,3.0
20100201100670,34,2,2,2010,2,2010-02-15,0,0.0,17.320508075688775,16.431676725154983,17,1,Asian,
20100201100707,30,2,2,2010,7,2010-02-13,0,0.0,13.601470508735444,7.745966692414834,16,1,White,1.0
20100201100708,42,2,1,2010,7,2010-02-27,1,2080000.0,13.228756555322953,14.491376746189438,17,1,Multiracial,3.0
20100201100710,25,1,1,2010,2,2010-02-15,1,2224976.0,0.0,5.477225575051661,29,1,White,3.0
20100201100713,28,2,1,2010,7,2010-02-13,1,1599988.0,3.872983346207417,0.0,39,1,White,4.0
20100201100717,43,2,3,2010,7,2010-02-20,1,585000.0,2.23606797749979,7.0710678118654755,21,2,White,1.0
20100201100719,37,2,3,2010,2,2010-02-15,1,2749994.0,13.416407864998739,17.175564037317667,19,2,White,3.0
20100201100721,44,1,2,2010,1,2010-02-21,0,0.0,6.708203932499369,10.954451150103322,6,1,White,2.0
20100201100755,37,1,1,2010,6,2010-02-19,1,1040000.0,0.0,3.872983346207417,17,1,White,
20100201100760,32,2,2,2010,7,2010-02-20,1,1235000.0,11.224972160321824,17.578395831246947,35,2,White,3.0
20100201100780,38,1,1,2010,4,2010-02-24,1,3599986.0,0.0,5.0,16,2,White,3.0
20100201100787,51,2,1,2010,7,2010-02-20,1,1492400.0,1.7320508075688772,14.491376746189438,48,1,White,2.0
20100201100801,46,2,2,2010,7,2010-02-13,1,4599998.0,0.0,0.0,26,1,Black,4.0
20100201100819,37,2,1,2010,1,2010-02-28,1,975000.0,0.0,14.66287829861518,6,1,White,2.0
20100201100822,54,2,1,2010,7,2010-02-20,0,0.0,0.0,9.486832980505138,53,1,White,4.0
20100201100843,39,2,2,2010,6,2010-02-19,1,7499986.0,8.660254037844387,8.94427190999916,27,1,Black,3.0
20100201100866,49,2,3,2010,6,2010-02-12,0,0.0,5.916079783099616,9.746794344808963,6,1,White,5.0
20100201100867,39,1,2,2010,7,2010-02-13,1,2999984.0,13.416407864998739,12.649110640673518,55,1,White,5.0
20100201100870,40,1,2,2010,1,2010-02-21,1,6999980.0,0.0,0.0,8,1,White,5.0
20100201100873,40,1,2,2010,1,2010-02-07,1,1092000.0,11.61895003862225,5.916079783099616,17,1,White,2.0
20100201100880,45,1,3,2010,1,2010-02-07,1,4499976.0,0.0,9.486832980505138,34,1,White,4.0
20100201100889,48,2,1,2010,5,2010-02-25,1,1560000.0,2.6457513110645907,9.9498743710662,12,1,Asian,3.0
20100201100917,50,1,2,2010,4,2010-02-10,1,1439984.0,5.196152422706632,3.872983346207417,55,1,White,2.0
20100201100921,24,2,2,2010,1,2010-02-21,0,0.0,7.0710678118654755,9.219544457292887,40,1,White,2.0
20100201100927,29,2,3,2010,4,2010-02-10,0,0.0,17.74823934929885,10.954451150103322,1,1,Black,2.0
20100201100947,39,2,2,2010,1,2010-02-21,1,316784.0,6.557438524302,20.73644135332772,48,1,White,3.0
20100201100952,50,2,1,2010,7,2010-02-20,0,0.0,0.0,8.366600265340756,51,1,White,4.0
20100201100953,51,1,1,2010,7,2010-02-13,1,1280396.0,0.0,19.748417658131498,48,1,Black,
20100201100964,56,1,2,2010,1,2010-02-07,1,5499988.0,14.966629547095765,2.449489742783178,48,1,White,4.0
20100201100969,40,2,4,2010,7,2010-02-20,0,0.0,20.12461179749811,8.660254037844387,41,1,White,3.0
20100201100974,47,2,1,2010,6,2010-02-12,1,2249988.0,15.491933384829668,3.872983346207417,19,2,White,4.0
20100201100982,43,2,1,2010,1,2010-02-21,0,0.0,0.0,3.1622776601683795,26,1,White,2.0
20100201100988,44,1,3,2010,5,2010-02-04,0,0.0,8.660254037844387,17.175564037317667,26,1,Asian,
20100201100989,34,2,2,2010,1,2010-02-14,1,2249910.0,9.848857801796104,18.303005217723125,20,1,Asian,2.0
20100201100990,30,2,2,2010,1,2010-02-28,1,520000.0,11.61895003862225,7.280109889280518,55,1,White,2.0
20100201101002,37,2,3,2010,6,2010-02-26,1,1170000.0,13.638181696985855,4.47213595499958,22,1,White,3.0
20100201101006,35,2,2,2010,1,2010-02-21,1,260000.0,8.660254037844387,8.06225774829855,37,1,White,3.0
20100201101015,36,2,3,2010,1,2010-02-21,1,2524080.0,0.0,14.491376746189438,26,1,White,2.0
20100201101023,34,2,2,2010,7,2010-02-20,1,442000.0,19.493588689617926,17.320508075688775,54,1,White,2.0
20100201101025,41,1,3,2010,6,2010-02-19,1,3599986.0,9.219544457292887,7.0710678118654755,37,1,White,4.0
20100201101031,35,1,2,2010,6,2010-02-19,1,2199990.0,10.488088481701515,0.0,51,1,White,2.0
20100201101056,44,2,2,2010,7,2010-02-20,1,457600.0,2.8284271247461903,18.973665961010276,8,1,White,2.0
20100201101064,40,1,1,2010,5,2010-02-18,1,1799980.0,2.6457513110645907,5.916079783099616,25,1,White,3.0
20100201101068,42,1,3,2010,7,2010-02-20,0,0.0,12.449899597988733,9.486832980505138,34,1,White,2.0
20100201101080,24,2,2,2010,1,2010-02-07,1,1311440.0,8.06225774829855,9.746794344808963,22,1,White,3.0
20100201101085,42,2,1,2010,1,2010-02-28,1,1560000.0,0.0,1.4142135623730951,37,1,White,3.0
20100201101093,33,1,1,2010,7,2010-02-20,1,,3.872983346207417,2.23606797749979,55,1,White,2.0
20100201101094,49,1,1,2010,1,2010-02-21,1,1101360.0,0.0,6.708203932499369,41,1,Asian,
20100201101096,36,2,2,2010,3,2010-02-16,1,1950000.0,0.0,8.366600265340756,28,1,Black,3.0
20100201101099,42,2,2,2010,1,2010-02-21,1,2249988.0,15.716233645501712,7.745966692414834,20,1,White,3.0
20100201101100,41,1,2,2010,6,2010-02-12,1,1499992.0,12.649110640673518,8.94427190999916,36,1,White,2.0
20100201101109,51,1,3,2010,2,2010-02-01,1,749996.0,0.0,0.0,26,1,Black,2.0
20100201101111,46,2,2,2010,7,2010-02-13,1,312000.0,3.872983346207417,14.832396974191326,6,1,White,3.0
20100201101121,39,2,2,2010,4,2010-02-03,1,1999998.0,0.0,14.317821063276353,6,1,Asian,5.0
20100201101147,55,2,1,2010,1,2010-02-28,1,2249988.0,0.0,18.973665961010276,36,1,Black,2.0
20100201101152,30,2,1,2010,1,2010-02-21,1,1560000.0,5.477225575051661,7.416198487095663,51,1,White,
20100201101153,34,1,1,2010,7,2010-02-13,1,7499986.0,13.601470508735444,10.954451150103322,39,1,Asian,5.0
20100201101163,27,1,1,2010,5,2010-02-18,0,0.0,9.486832980505138,0.0,13,1,Black,1.0
20100201101173,32,2,3,2010,2,2010-02-22,1,,2.23606797749979,6.708203932499369,6,1,White,3.0
20100201101188,44,1,1,2010,3,2010-02-02,1,,0.0,0.0,6,1,White,4.0
20100201101191,40,1,2,2010,3,2010-02-02,1,4099992.0,10.488088481701515,8.94427190999916,24,1,White,4.0
20100201101208,48,2,3,2010,2,2010-02-08,1,3369600.0,2.0,7.615773105863909,12,1,White,
20100201101224,37,1,2,2010,7,2010-02-13,1,1914120.0,10.954451150103322,5.477225575051661,18,1,White,3.0
20100201101245,37,2,1,2010,6,2010-02-26,1,1605500.0,4.58257569495584,11.61895003862225,41,1,White,3.0
20100201101269,34,2,1,2010,6,2010-02-12,0,0.0,0.0,16.1245154965971,6,1,White,3.0
20100201101276,36,1,2,2010,7,2010-02-13,1,,0.0,12.24744871391589,8,1,White,3.0
20100201101283,40,2,1,2010,7,2010-02-13,1,1144000.0,0.0,0.0,45,1,White,3.0
20100201101305,42,1,1,2010,4,2010-02-24,1,3999996.0,4.47213595499958,6.6332495807108,24,1,Black,4.0
20100201101308,53,2,1,2010,7,2010-02-27,1,3799978.0,14.491376746189438,13.784048752090222,9,1,White,4.0
20100201101324,33,1,3,2010,1,2010-02-21,1,3250000.0,6.324555320336759,1.0,48,1,White,3.0
20100201101326,40,1,2,2010,1,2010-02-28,0,0.0,6.708203932499369,14.66287829861518,39,1,White,5.0
20100201101328,40,2,1,2010,7,2010-02-20,1,1249976.0,10.344080432788601,13.416407864998739,8,1,Black,3.0
20100201101334,35,1,2,2010,6,2010-02-26,1,3599986.0,11.74734012447073,4.47213595499958,25,1,White,3.0
20100201101348,27,2,1,2010,5,2010-02-11,0,0.0,17.776388834631177,10.723805294763608,29,1,White,2.0
20100201101355,27,2,2,2010,2,2010-02-01,1,1874990.0,20.615528128088304,0.0,30,2,White,3.0
20100201101356,33,2,2,2010,2,2010-02-15,0,0.0,18.973665961010276,10.488088481701515,36,1,White,
20100201101359,47,1,1,2010,5,2010-02-04,1,2749994.0,0.0,6.708203932499369,39,2,White,3.0
20100201101360,31,2,2,2010,1,2010-02-21,0,0.0,12.449899597988733,13.038404810405298,13,1,White,3.0
20100201101366,35,2,3,2010,4,2010-02-03,1,1688700.0,5.477225575051661,4.47213595499958,29,1,Black,3.0
20100201101373,42,1,2,2010,4,2010-02-03,1,2999984.0,0.0,0.0,42,2,White,3.0
20100201101374,30,2,2,2010,7,2010-02-20,0,0.0,18.57417562100671,7.745966692414834,8,1,White,3.0
20100201101388,40,2,2,2010,1,2010-02-21,1,2138500.0,13.96424004376894,17.74823934929885,18,1,White,5.0
20100201101392,44,1,1,2010,1,2010-02-28,1,4749992.0,0.0,5.477225575051661,20,1,White,4.0
20100201101399,35,2,2,2010,6,2010-02-19,1,1560000.0,6.324555320336759,6.324555320336759,49,1,White,2.0
20100201101406,60,1,1,2010,5,2010-02-25,1,999986.0,0.0,0.0,36,1,White,
20100201101416,39,1,2,2010,7,2010-02-13,1,1749982.0,17.320508075688775,6.324555320336759,37,2,White,3.0
20100201101432,33,1,1,2010,5,2010-02-18,1,2080000.0,11.0,6.324555320336759,37,1,White,4.0
20100201101440,27,1,1,2010,5,2010-02-18,1,1820000.0,8.660254037844387,0.0,12,1,White,
